+----------------------------------------------------+--------------------------------------------------------+--------------------------------------+------+
| Mod name                                           | Registry name                                          | Entity class name                    |   ID |
| Techguns                                           | techguns:zombiepoliceman                               | ZombiePoliceman                      |   49 |
| Techguns                                           | techguns:zombiesoldier                                 | ZombieSoldier                        |   30 |
| TestDummy                                          | testdummy:dummy                                        | EntityDummy                          |    0 |
| TestDummy                                          | testdummy:floating_number                              | EntityFloatingNumber                 |    1 |
| TestDummy                                          | testdummy:floating_number_dps                          | EntityDpsFloatingNumber              |    2 |
| Thaumcraft                                         | thaumcraft:alumentum                                   | EntityAlumentum                      |    6 |
| Thaumcraft                                         | thaumcraft:arcanebore                                  | EntityArcaneBore                     |   18 |
| Thaumcraft                                         | thaumcraft:bottletaint                                 | EntityBottleTaint                    |    9 |
| Thaumcraft                                         | thaumcraft:brainyzombie                                | EntityBrainyZombie                   |   24 |
| Thaumcraft                                         | thaumcraft:causalitycollapser                          | EntityCausalityCollapser             |   12 |
| Thaumcraft                                         | thaumcraft:cultistcleric                               | EntityCultistCleric                  |   33 |
| Thaumcraft                                         | thaumcraft:cultistknight                               | EntityCultistKnight                  |   32 |
| Thaumcraft                                         | thaumcraft:cultistleader                               | EntityCultistLeader                  |   22 |
| Thaumcraft                                         | thaumcraft:cultistportalgreater                        | EntityCultistPortalGreater           |    0 |
| Thaumcraft                                         | thaumcraft:cultistportallesser                         | EntityCultistPortalLesser            |    1 |
| Thaumcraft                                         | thaumcraft:eldritchcrab                                | EntityEldritchCrab                   |   34 |
| Thaumcraft                                         | thaumcraft:eldritchgolem                               | EntityEldritchGolem                  |   21 |
| Thaumcraft                                         | thaumcraft:eldritchguardian                            | EntityEldritchGuardian               |   31 |
| Thaumcraft                                         | thaumcraft:eldritchorb                                 | EntityEldritchOrb                    |    8 |
| Thaumcraft                                         | thaumcraft:eldritchwarden                              | EntityEldritchWarden                 |   20 |
| Thaumcraft                                         | thaumcraft:fallingtaint                                | EntityFallingTaint                   |    5 |
| Thaumcraft                                         | thaumcraft:firebat                                     | EntityFireBat                        |   27 |
| Thaumcraft                                         | thaumcraft:fluxrift                                    | EntityFluxRift                       |    2 |
| Thaumcraft                                         | thaumcraft:focuscloud                                  | EntityFocusCloud                     |   14 |
| Thaumcraft                                         | thaumcraft:focusmine                                   | EntityFocusMine                      |   15 |
| Thaumcraft                                         | thaumcraft:focusprojectile                             | EntityFocusProjectile                |   13 |
| Thaumcraft                                         | thaumcraft:followitem                                  | EntityFollowingItem                  |    4 |
| Thaumcraft                                         | thaumcraft:giantbrainyzombie                           | EntityGiantBrainyZombie              |   25 |
| Thaumcraft                                         | thaumcraft:golem                                       | EntityThaumcraftGolem                |   19 |
| Thaumcraft                                         | thaumcraft:golemdart                                   | EntityGolemDart                      |    7 |
| Thaumcraft                                         | thaumcraft:golemorb                                    | EntityGolemOrb                       |   10 |
| Thaumcraft                                         | thaumcraft:grapple                                     | EntityGrapple                        |   11 |
| Thaumcraft                                         | thaumcraft:inhabitedzombie                             | EntityInhabitedZombie                |   35 |
| Thaumcraft                                         | thaumcraft:mindspider                                  | EntityMindSpider                     |   30 |
| Thaumcraft                                         | thaumcraft:pech                                        | EntityPech                           |   29 |
| Thaumcraft                                         | thaumcraft:specialitem                                 | EntitySpecialItem                    |    3 |
| Thaumcraft                                         | thaumcraft:spellbat                                    | EntitySpellBat                       |   28 |
| Thaumcraft                                         | thaumcraft:taintacle                                   | EntityTaintacle                      |   38 |
| Thaumcraft                                         | thaumcraft:taintaclegiant                              | EntityTaintacleGiant                 |   23 |
| Thaumcraft                                         | thaumcraft:taintacletiny                               | EntityTaintacleSmall                 |   39 |
| Thaumcraft                                         | thaumcraft:taintcrawler                                | EntityTaintCrawler                   |   37 |
| Thaumcraft                                         | thaumcraft:taintseed                                   | EntityTaintSeed                      |   41 |
| Thaumcraft                                         | thaumcraft:taintseedprime                              | EntityTaintSeedPrime                 |   42 |
| Thaumcraft                                         | thaumcraft:taintswarm                                  | EntityTaintSwarm                     |   40 |
| Thaumcraft                                         | thaumcraft:thaumslime                                  | EntityThaumicSlime                   |   36 |
| Thaumcraft                                         | thaumcraft:turretadvanced                              | EntityTurretCrossbowAdvanced         |   17 |
| Thaumcraft                                         | thaumcraft:turretbasic                                 | EntityTurretCrossbow                 |   16 |
| Thaumcraft                                         | thaumcraft:wisp                                        | EntityWisp                           |   26 |
| Thaumic Additions: Reconstructed                   | thaumadditions:blue_wolf                               | EntityBlueWolf                       |    2 |
| Thaumic Additions: Reconstructed                   | thaumadditions:chester                                 | EntityChester                        |    0 |
| Thaumic Additions: Reconstructed                   | thaumadditions:essentia_shot                           | EntityEssentiaShot                   |    1 |
| Thaumic Additions: Reconstructed                   | thaumadditions:mithminite_scythe                       | EntityMithminiteScythe               |    3 |
| Thaumic Augmentation                               | thaumicaugmentation:autocaster                         | EntityAutocaster                     |    4 |
| Thaumic Augmentation                               | thaumicaugmentation:autocaster_eldritch                | EntityAutocasterEldritch             |    5 |
| Thaumic Augmentation                               | thaumicaugmentation:celestial_observer                 | EntityCelestialObserver              |   11 |
| Thaumic Augmentation                               | thaumicaugmentation:dimensional_fracture               | EntityDimensionalFracture            |    0 |
| Thaumic Augmentation                               | thaumicaugmentation:eldritch_golem                     | EntityTAEldritchGolem                |    9 |
| Thaumic Augmentation                               | thaumicaugmentation:eldritch_guardian                  | EntityTAEldritchGuardian             |    6 |
| Thaumic Augmentation                               | thaumicaugmentation:eldritch_warden                    | EntityTAEldritchWarden               |    7 |
| Thaumic Augmentation                               | thaumicaugmentation:golem_orb                          | EntityTAGolemOrb                     |   10 |
| Thaumic Augmentation                               | thaumicaugmentation:item_important                     | EntityItemImportant                  |   12 |
| Thaumic Augmentation                               | thaumicaugmentation:item_indestructible                | EntityItemIndestructible             |    2 |
| Thaumic Augmentation                               | thaumicaugmentation:item_rift_jar                      | EntityItemBlockRiftJar               |    1 |
| Thaumic Augmentation                               | thaumicaugmentation:primal_wisp                        | EntityPrimalWisp                     |    8 |
| Thaumic Augmentation                               | thaumicaugmentation:shield_focus                       | EntityFocusShield                    |    3 |
| The Aether                                         | aether_legacy:aechor_plant                             | EntityAechorPlant                    |   10 |
| The Aether                                         | aether_legacy:aerbunny                                 | EntityAerbunny                       |    4 |
| The Aether                                         | aether_legacy:aerwhale                                 | EntityAerwhale                       |    5 |
| The Aether                                         | aether_legacy:cockatrice                               | EntityCockatrice                     |    7 |
| The Aether                                         | aether_legacy:enchanted_dart                           | EntityDartEnchanted                  |   17 |
| The Aether                                         | aether_legacy:fire_ball                                | EntityFireBall                       |   19 |
| The Aether                                         | aether_legacy:fire_minion                              | EntityFireMinion                     |   23 |
| The Aether                                         | aether_legacy:floating_block                           | EntityFloatingBlock                  |   25 |
| The Aether                                         | aether_legacy:flying_cow                               | EntityFlyingCow                      |    2 |
| The Aether                                         | aether_legacy:golden_dart                              | EntityDartGolden                     |   15 |
| The Aether                                         | aether_legacy:hammer_projectile                        | EntityHammerProjectile               |   29 |
| The Aether                                         | aether_legacy:ice_ball                                 | EntityIceyBall                       |   20 |
| The Aether                                         | aether_legacy:lightning_knife                          | EntityLightningKnife                 |   30 |
| The Aether                                         | aether_legacy:mimic                                    | EntityMimic                          |   11 |
| The Aether                                         | aether_legacy:mini_cloud                               | EntityMiniCloud                      |   24 |
| The Aether                                         | aether_legacy:moa                                      | EntityMoa                            |    0 |
| The Aether                                         | aether_legacy:parachute                                | EntityParachute                      |   31 |
| The Aether                                         | aether_legacy:phoenix_arrow                            | EntityPhoenixArrow                   |   27 |
| The Aether                                         | aether_legacy:phyg                                     | EntityPhyg                           |    1 |
| The Aether                                         | aether_legacy:poison_dart                              | EntityDartPoison                     |   16 |
| The Aether                                         | aether_legacy:poison_needle                            | EntityPoisonNeedle                   |   18 |
| The Aether                                         | aether_legacy:sentry                                   | EntitySentry                         |    8 |
| The Aether                                         | aether_legacy:sheepuff                                 | EntitySheepuff                       |    3 |
| The Aether                                         | aether_legacy:slider                                   | EntitySlider                         |   12 |
| The Aether                                         | aether_legacy:sun_spirit                               | EntitySunSpirit                      |   14 |
| The Aether                                         | aether_legacy:swet                                     | EntitySwet                           |    6 |
| The Aether                                         | aether_legacy:thunder_ball                             | EntityThunderBall                    |   21 |
| The Aether                                         | aether_legacy:tipped_phoenix_arrow                     | EntityTippedPhoenixArrow             |   33 |
| The Aether                                         | aether_legacy:tnt_present                              | EntityTNTPresent                     |   26 |
| The Aether                                         | aether_legacy:valkyrie                                 | EntityValkyrie                       |   22 |
| The Aether                                         | aether_legacy:valkyrie_queen                           | EntityValkyrieQueen                  |   13 |
| The Aether                                         | aether_legacy:whirlwind                                | EntityWhirlwind                      |   32 |
| The Aether                                         | aether_legacy:zephyr                                   | EntityZephyr                         |    9 |
| The Aether                                         | aether_legacy:zephyr_snowball                          | EntityZephyrSnowball                 |   28 |
| The Twilight Forest                                | twilightforest:adherent                                | EntityTFAdherent                     |   56 |
| The Twilight Forest                                | twilightforest:armored_giant                           | EntityTFArmoredGiant                 |   53 |
| The Twilight Forest                                | twilightforest:bighorn_sheep                           | EntityTFBighorn                      |    1 |
| The Twilight Forest                                | twilightforest:blockchain_goblin                       | EntityTFBlockGoblin                  |   39 |
| The Twilight Forest                                | twilightforest:boggard                                 | EntityTFBoggard                      |   78 |
| The Twilight Forest                                | twilightforest:bunny                                   | EntityTFBunny                        |   17 |
| The Twilight Forest                                | twilightforest:castle_guardian                         | EntityTFCastleGuardian               |   58 |
| The Twilight Forest                                | twilightforest:chain_block                             | EntityTFChainBlock                   |   75 |
| The Twilight Forest                                | twilightforest:charm_effect                            | EntityTFCharmEffect                  |   68 |
| The Twilight Forest                                | twilightforest:cube_of_annihilation                    | EntityTFCubeOfAnnihilation           |   76 |
| The Twilight Forest                                | twilightforest:death_tome                              | EntityTFDeathTome                    |   22 |
| The Twilight Forest                                | twilightforest:deer                                    | EntityTFDeer                         |    2 |
| The Twilight Forest                                | twilightforest:falling_ice                             | EntityTFFallingIce                   |   70 |
| The Twilight Forest                                | twilightforest:fire_beetle                             | EntityTFFireBeetle                   |   25 |
| The Twilight Forest                                | twilightforest:firefly                                 | EntityTFMobileFirefly                |   32 |
| The Twilight Forest                                | twilightforest:giant_miner                             | EntityTFGiantMiner                   |   52 |
| The Twilight Forest                                | twilightforest:goblin_knight_lower                     | EntityTFGoblinKnightLower            |   41 |
| The Twilight Forest                                | twilightforest:goblin_knight_upper                     | EntityTFGoblinKnightUpper            |   40 |
| The Twilight Forest                                | twilightforest:harbinger_cube                          | EntityTFHarbingerCube                |   55 |
| The Twilight Forest                                | twilightforest:hedge_spider                            | EntityTFHedgeSpider                  |    9 |
| The Twilight Forest                                | twilightforest:helmet_crab                             | EntityTFHelmetCrab                   |   42 |
| The Twilight Forest                                | twilightforest:hostile_wolf                            | EntityTFHostileWolf                  |    7 |
| The Twilight Forest                                | twilightforest:hydra                                   | EntityTFHydra                        |   10 |
| The Twilight Forest                                | twilightforest:hydra_head                              | EntityTFHydraHead                    |   59 |
| The Twilight Forest                                | twilightforest:hydra_mortar                            | EntityTFHydraMortar                  |   64 |
| The Twilight Forest                                | twilightforest:ice_arrow                               | EntityIceArrow                       |   73 |
| The Twilight Forest                                | twilightforest:ice_crystal                             | EntityTFIceCrystal                   |   54 |
| The Twilight Forest                                | twilightforest:ice_snowball                            | EntityTFIceSnowball                  |   74 |
| The Twilight Forest                                | twilightforest:king_spider                             | EntityTFKingSpider                   |   31 |
| The Twilight Forest                                | twilightforest:knight_phantom                          | EntityTFKnightPhantom                |   43 |
| The Twilight Forest                                | twilightforest:kobold                                  | EntityTFKobold                       |   20 |
| The Twilight Forest                                | twilightforest:lich                                    | EntityTFLich                         |   11 |
| The Twilight Forest                                | twilightforest:lich_bolt                               | EntityTFLichBolt                     |   61 |
| The Twilight Forest                                | twilightforest:lich_bomb                               | EntityTFLichBomb                     |   65 |
| The Twilight Forest                                | twilightforest:lich_minion                             | EntityTFLichMinion                   |   13 |
| The Twilight Forest                                | twilightforest:loyal_zombie                            | EntityTFLoyalZombie                  |   14 |
| The Twilight Forest                                | twilightforest:maze_slime                              | EntityTFMazeSlime                    |   28 |
| The Twilight Forest                                | twilightforest:mini_ghast                              | EntityTFMiniGhast                    |   33 |
| The Twilight Forest                                | twilightforest:minoshroom                              | EntityTFMinoshroom                   |   24 |
| The Twilight Forest                                | twilightforest:minotaur                                | EntityTFMinotaur                     |   23 |
| The Twilight Forest                                | twilightforest:mist_wolf                               | EntityTFMistWolf                     |   30 |
| The Twilight Forest                                | twilightforest:moonworm_shot                           | EntityTFMoonwormShot                 |   66 |
| The Twilight Forest                                | twilightforest:mosquito_swarm                          | EntityTFMosquitoSwarm                |   21 |
| The Twilight Forest                                | twilightforest:naga                                    | EntityTFNaga                         |    5 |
| The Twilight Forest                                | twilightforest:nature_bolt                             | EntityTFNatureBolt                   |   60 |
| The Twilight Forest                                | twilightforest:penguin                                 | EntityTFPenguin                      |   12 |
| The Twilight Forest                                | twilightforest:pinch_beetle                            | EntityTFPinchBeetle                  |   27 |
| The Twilight Forest                                | twilightforest:quest_ram                               | EntityTFQuestRam                     |   19 |
| The Twilight Forest                                | twilightforest:raven                                   | EntityTFRaven                        |   18 |
| The Twilight Forest                                | twilightforest:redcap                                  | EntityTFRedcap                       |    3 |
| The Twilight Forest                                | twilightforest:redcap_sapper                           | EntityTFRedcapSapper                 |   29 |
| The Twilight Forest                                | twilightforest:rising_zombie                           | EntityTFRisingZombie                 |   79 |
| The Twilight Forest                                | twilightforest:roving_cube                             | EntityTFRovingCube                   |   57 |
| The Twilight Forest                                | twilightforest:seeker_arrow                            | EntitySeekerArrow                    |   72 |
| The Twilight Forest                                | twilightforest:skeleton_druid                          | EntityTFSkeletonDruid                |    6 |
| The Twilight Forest                                | twilightforest:slider                                  | EntityTFSlideBlock                   |   77 |
| The Twilight Forest                                | twilightforest:slime_beetle                            | EntityTFSlimeBeetle                  |   26 |
| The Twilight Forest                                | twilightforest:slime_blob                              | EntityTFSlimeProjectile              |   67 |
| The Twilight Forest                                | twilightforest:snow_guardian                           | EntityTFSnowGuardian                 |   47 |
| The Twilight Forest                                | twilightforest:snow_queen                              | EntityTFSnowQueen                    |   50 |
| The Twilight Forest                                | twilightforest:squirrel                                | EntityTFSquirrel                     |   16 |
| The Twilight Forest                                | twilightforest:stable_ice_core                         | EntityTFIceShooter                   |   48 |
| The Twilight Forest                                | twilightforest:swarm_spider                            | EntityTFSwarmSpider                  |    4 |
| The Twilight Forest                                | twilightforest:thrown_ice                              | EntityTFIceBomb                      |   71 |
| The Twilight Forest                                | twilightforest:thrown_wep                              | EntityTFThrownWep                    |   69 |
| The Twilight Forest                                | twilightforest:tiny_bird                               | EntityTFTinyBird                     |   15 |
| The Twilight Forest                                | twilightforest:tome_bolt                               | EntityTFTomeBolt                     |   63 |
| The Twilight Forest                                | twilightforest:tower_broodling                         | EntityTFTowerBroodling               |   37 |
| The Twilight Forest                                | twilightforest:tower_ghast                             | EntityTFTowerGhast                   |   34 |
| The Twilight Forest                                | twilightforest:tower_golem                             | EntityTFTowerGolem                   |   35 |
| The Twilight Forest                                | twilightforest:tower_termite                           | EntityTFTowerTermite                 |   36 |
| The Twilight Forest                                | twilightforest:troll                                   | EntityTFTroll                        |   51 |
| The Twilight Forest                                | twilightforest:unstable_ice_core                       | EntityTFIceExploder                  |   49 |
| The Twilight Forest                                | twilightforest:ur_ghast                                | EntityTFUrGhast                      |   38 |
| The Twilight Forest                                | twilightforest:wand_bolt                               | EntityTFTwilightWandBolt             |   62 |
| The Twilight Forest                                | twilightforest:wild_boar                               | EntityTFBoar                         |    0 |
| The Twilight Forest                                | twilightforest:winter_wolf                             | EntityTFWinterWolf                   |   46 |
| The Twilight Forest                                | twilightforest:wraith                                  | EntityTFWraith                       |    8 |
| The Twilight Forest                                | twilightforest:yeti                                    | EntityTFYeti                         |   44 |
| The Twilight Forest                                | twilightforest:yeti_alpha                              | EntityTFYetiAlpha                    |   45 |
| Thermal Dynamics                                   | thermaldynamics:transport                              | EntityTransport                      |    0 |
| Thermal Expansion                                  | thermalexpansion:florb                                 | EntityFlorb                          |    0 |
| Thermal Expansion                                  | thermalexpansion:morb                                  | EntityMorb                           |    1 |
| Thermal Foundation                                 | thermalfoundation:basalz                               | EntityBasalz                         |    2 |
| Thermal Foundation                                 | thermalfoundation:basalz_bolt                          | EntityBasalzBolt                     |    5 |
| Thermal Foundation                                 | thermalfoundation:blitz                                | EntityBlitz                          |    1 |
| Thermal Foundation                                 | thermalfoundation:blitz_bolt                           | EntityBlitzBolt                      |    4 |
| Thermal Foundation                                 | thermalfoundation:blizz                                | EntityBlizz                          |    0 |
| Thermal Foundation                                 | thermalfoundation:blizz_bolt                           | EntityBlizzBolt                      |    3 |
| Tinkers' Construct                                 | tconstruct:arrow                                       | EntityArrow                          |   10 |
| Tinkers' Construct                                 | tconstruct:blueslime                                   | EntityBlueSlime                      |    1 |
| Tinkers' Construct                                 | tconstruct:bolt                                        | EntityBolt                           |   11 |
| Tinkers' Construct                                 | tconstruct:fancy_frame                                 | EntityFancyItemFrame                 |    2 |
| Tinkers' Construct                                 | tconstruct:indestructible                              | IndestructibleEntityItem             |    0 |
| Tinkers' Construct                                 | tconstruct:shuriken                                    | EntityShuriken                       |   12 |
| Tinkers' Construct                                 | tconstruct:throwball                                   | EntityThrowball                      |    3 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_bone_minion                       | EntityBoneGolemMinion                |   25 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_bookshelf_minion                  | EntityBookshelfGolemMinion           |   26 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_clay_minion                       | EntityClayGolemMinion                |    0 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_coal_minion                       | EntityCoalGolemMinion                |   24 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_concrete_minion                   | EntityConcreteGolemMinion            |    1 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_crafting_minion                   | EntityCraftingGolemMinion            |   23 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_flame_minion                      | EntityFlameGolemMinion               |   13 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_furnace_minion                    | EntityFurnaceGolemMinion             |   10 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_glowstone_minion                  | EntityGlowstoneGolemMinion           |   28 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_gold_minion                       | EntityGoldGolemMinion                |   27 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_ice_minion                        | EntityIceGolemMinion                 |   14 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_leaf_minion                       | EntityLeafGolemMinion                |    2 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_lodestone_minion                  | EntityLodestoneGolemMinion           |   20 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_maelstrom_minion                  | EntityMaelstromGolemMinion           |   22 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_magma_minion                      | EntityMagmaGolemMinion               |   11 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_melon_minion                      | EntityMelonGolemMinion               |    3 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_mushroom_minion                   | EntityMushroomGolemMinion            |    4 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_netherbrick_minion                | EntityNetherBrickGolemMinion         |   12 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_obsidian_minion                   | EntityObsidianGolemMinion            |    6 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_packed_ice_minion                 | EntityPackedIceGolemMinion           |   15 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_permafrost_minion                 | EntityPermafrostGolemMinion          |   16 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_prismarine_minion                 | EntityPrismarineGolemMinion          |   29 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_sandstone_minion                  | EntitySandstoneGolemMinion           |    7 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_snow_minion                       | EntitySnowGolemMinion                |   17 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_spark_minion                      | EntitySparkGolemMinion               |   21 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_straw_minion                      | EntityStrawThornsGolemMinion         |    8 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_terracotta_minion                 | EntityTerracottaGolemMinion          |    9 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_thunderstone_minion               | EntityThunderstoneGolemMinion        |   19 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_tnt_minion                        | EntityTNTGolemMinion                 |   30 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_winter_minion                     | EntityWinterGolemMinion              |   18 |
| Wizardry Golems by Dan                             | wizardrygolems:golem_wooden_oak_minion                 | EntityOakWoodenGolemMinion           |    5 |
| Wizardry Tales                                     | w_tweaks:advanced_water_arrow                          | EntityAdvancedWaterArrow             |   18 |
| Wizardry Tales                                     | w_tweaks:amber                                         | EntityEmber                          |   22 |
| Wizardry Tales                                     | w_tweaks:arachne_minion                                | EntityGoGArachne                     |   11 |
| Wizardry Tales                                     | w_tweaks:barrier                                       | EntityMagicBarrier                   |   75 |
| Wizardry Tales                                     | w_tweaks:big_mushroom                                  | EntityBigMushroom                    |   25 |
| Wizardry Tales                                     | w_tweaks:cat                                           | EntityFamCat                         |    1 |
| Wizardry Tales                                     | w_tweaks:circle_anvil_dummy                            | EntityAnvilDummy                     |   80 |
| Wizardry Tales                                     | w_tweaks:circle_arcane                                 | EntityMagicCircleArcane              |   28 |
| Wizardry Tales                                     | w_tweaks:circle_arcane_vertical                        | EntityMagicCircleArcaneVertical      |   38 |
| Wizardry Tales                                     | w_tweaks:circle_earth                                  | EntityMagicCircleEarth               |   31 |
| Wizardry Tales                                     | w_tweaks:circle_earth_vertical                         | EntityMagicCircleEarthVertical       |   40 |
| Wizardry Tales                                     | w_tweaks:circle_fire                                   | EntityMagicCircleFire                |   29 |
| Wizardry Tales                                     | w_tweaks:circle_fire_vertical                          | EntityMagicCircleFireVertical        |   37 |
| Wizardry Tales                                     | w_tweaks:circle_healing                                | EntityMagicCircleHealing             |   34 |
| Wizardry Tales                                     | w_tweaks:circle_healing_vertical                       | EntityMagicCircleHealingVertical     |   43 |
| Wizardry Tales                                     | w_tweaks:circle_ice                                    | EntityMagicCircleIce                 |   30 |
| Wizardry Tales                                     | w_tweaks:circle_ice_vertical                           | EntityMagicCircleIceVertical         |   39 |
| Wizardry Tales                                     | w_tweaks:circle_lightning                              | EntityMagicCircleLightning           |   32 |
| Wizardry Tales                                     | w_tweaks:circle_lightning_vertical                     | EntityMagicCircleLightningVertical   |   41 |
| Wizardry Tales                                     | w_tweaks:circle_necromancy                             | EntityMagicCircleNecromancy          |   33 |
| Wizardry Tales                                     | w_tweaks:circle_necromancy_vertical                    | EntityMagicCircleNecromancyVertical  |   42 |
| Wizardry Tales                                     | w_tweaks:circle_sorcery                                | EntityMagicCircleSorcery             |   35 |
| Wizardry Tales                                     | w_tweaks:circle_sorcery_vertical                       | EntityMagicCircleSorceryVertical     |   44 |
| Wizardry Tales                                     | w_tweaks:circle_u_arcane                               | EntityUMagicCircleArcane             |   46 |
| Wizardry Tales                                     | w_tweaks:circle_u_arcane_vertical                      | EntityUMagicCircleArcaneVertical     |   56 |
| Wizardry Tales                                     | w_tweaks:circle_u_earth                                | EntityUMagicCircleEarth              |   49 |
| Wizardry Tales                                     | w_tweaks:circle_u_earth_vertical                       | EntityUMagicCircleEarthVertical      |   58 |
| Wizardry Tales                                     | w_tweaks:circle_u_fire                                 | EntityUMagicCircleFire               |   47 |
| Wizardry Tales                                     | w_tweaks:circle_u_fire_vertical                        | EntityUMagicCircleFireVertical       |   55 |
| Wizardry Tales                                     | w_tweaks:circle_u_healing                              | EntityUMagicCircleHealing            |   52 |
| Wizardry Tales                                     | w_tweaks:circle_u_healing_vertical                     | EntityUMagicCircleHealingVertical    |   61 |
| Wizardry Tales                                     | w_tweaks:circle_u_ice                                  | EntityUMagicCircleIce                |   48 |
| Wizardry Tales                                     | w_tweaks:circle_u_ice_vertical                         | EntityUMagicCircleIceVertical        |   57 |
| Wizardry Tales                                     | w_tweaks:circle_u_lightning                            | EntityUMagicCircleLightning          |   50 |
| Wizardry Tales                                     | w_tweaks:circle_u_lightning_vertical                   | EntityUMagicCircleLightningVertical  |   59 |
| Wizardry Tales                                     | w_tweaks:circle_u_necromancy                           | EntityUMagicCircleNecromancy         |   51 |
| Wizardry Tales                                     | w_tweaks:circle_u_necromancy_vertical                  | EntityUMagicCircleNecromancyVertical |   60 |
| Wizardry Tales                                     | w_tweaks:circle_u_sorcery                              | EntityUMagicCircleSorcery            |   53 |
| Wizardry Tales                                     | w_tweaks:circle_u_sorcery_vertical                     | EntityUMagicCircleSorceryVertical    |   62 |
| Wizardry Tales                                     | w_tweaks:circle_u_vampires                             | EntityUMagicCircleVampirism          |   54 |
| Wizardry Tales                                     | w_tweaks:circle_u_vampires_vertical                    | EntityUMagicCircleVampirismVertical  |   63 |
| Wizardry Tales                                     | w_tweaks:circle_vampires                               | EntityMagicCircleVampirism           |   36 |
| Wizardry Tales                                     | w_tweaks:circle_vampires_vertical                      | EntityMagicCircleVampirismVertical   |   45 |
| Wizardry Tales                                     | w_tweaks:dryad_minion                                  | EntityGoGDryad                       |   12 |
| Wizardry Tales                                     | w_tweaks:earth_wolf                                    | EntityEarthWolf                      |    8 |
| Wizardry Tales                                     | w_tweaks:explosive_missile                             | EntityExplosiveMissile               |   19 |
| Wizardry Tales                                     | w_tweaks:explosive_start                               | EntityExplosionStart                 |   76 |
| Wizardry Tales                                     | w_tweaks:lady_evil_wizard                              | EntityEvilLadyWizard                 |    7 |
| Wizardry Tales                                     | w_tweaks:lady_gog_evil_wizard                          | EntityEvilGoGWizard                  |   14 |
| Wizardry Tales                                     | w_tweaks:lady_gog_wizard                               | EntityGoGWizard                      |   13 |
| Wizardry Tales                                     | w_tweaks:lady_wizard                                   | EntityLadyWizard                     |    4 |
| Wizardry Tales                                     | w_tweaks:lightning_spider                              | EntityLightningSpider                |   15 |
| Wizardry Tales                                     | w_tweaks:midnight_guard                                | EntityMidnightGuard                  |    6 |
| Wizardry Tales                                     | w_tweaks:midnight_trader                               | EntityMidnightTrader                 |    5 |
| Wizardry Tales                                     | w_tweaks:mushroom                                      | EntityMushroom                       |   24 |
| Wizardry Tales                                     | w_tweaks:ore_sight_coal                                | EntityOreSightCoal                   |   78 |
| Wizardry Tales                                     | w_tweaks:ore_sight_iron                                | EntityOreSightIron                   |   77 |
| Wizardry Tales                                     | w_tweaks:phoenix                                       | EntityFamPhoenix                     |    0 |
| Wizardry Tales                                     | w_tweaks:poisonous_gas                                 | EntityPoisonousGas                   |   20 |
